,WIN$N_open,WIN$N_close,WIN$N_high,WIN$N_low,WIN$N_tick_volume,WIN$N_real_volume,WIN$N_spread
653062,107180.0,107110.0,107200.0,107110.0,8254,29167,5
653063,107110.0,107085.0,107135.0,107045.0,10571,42097,5
653064,107085.0,106995.0,107085.0,106940.0,16203,58785,5
653065,106995.0,106965.0,107020.0,106960.0,4745,17344,5
653066,106965.0,106985.0,107015.0,106960.0,3264,12628,5
653067,106980.0,106940.0,107010.0,106900.0,9428,37176,5
653068,106935.0,106955.0,106980.0,106935.0,4083,14974,5
653069,106955.0,106945.0,106990.0,106930.0,4406,16094,5
653070,106950.0,106930.0,106955.0,106905.0,5034,20077,5
653071,106925.0,106975.0,106980.0,106910.0,4441,17756,5
653072,106980.0,106940.0,107005.0,106930.0,4498,17241,5
653073,106935.0,106915.0,106955.0,106910.0,2514,9958,5
653074,106920.0,106940.0,106965.0,106880.0,8589,31115,5
653075,106945.0,106965.0,106980.0,106935.0,2807,11033,5
653076,106960.0,106950.0,106965.0,106930.0,1354,4559,5
653077,106955.0,106950.0,106960.0,106920.0,1633,6556,5
653078,106950.0,106900.0,106960.0,106865.0,5158,19723,5
653079,106895.0,106895.0,106945.0,106845.0,10999,41745,5
653080,106895.0,106920.0,106930.0,106885.0,2854,11054,5
653081,106925.0,106895.0,106925.0,106865.0,2937,11333,5
653082,106890.0,106910.0,106925.0,106890.0,1535,5856,5
653083,106910.0,106890.0,106915.0,106865.0,2615,10149,5
653084,106895.0,106915.0,106915.0,106880.0,2011,7572,5
653085,106910.0,106905.0,106930.0,106895.0,2384,8599,5
653086,106905.0,106890.0,106910.0,106850.0,4037,16022,5
653087,106885.0,106890.0,106905.0,106870.0,1919,7357,5
653088,106895.0,106890.0,106900.0,106870.0,1762,6712,5
653089,106885.0,106905.0,106915.0,106880.0,2224,9165,5
653090,106910.0,106900.0,106915.0,106850.0,3866,14323,5
653091,106900.0,106905.0,106920.0,106885.0,1922,7672,5
653092,106905.0,106935.0,106970.0,106885.0,5888,20399,5
653093,106935.0,106910.0,106940.0,106890.0,3350,13295,5
653094,106910.0,106885.0,106915.0,106860.0,3823,15323,5
653095,106885.0,106815.0,106890.0,106765.0,15346,65728,5
653096,106815.0,106815.0,106825.0,106745.0,7289,31848,5
653097,106815.0,106815.0,106835.0,106770.0,4217,18030,5
653098,106820.0,106790.0,106830.0,106775.0,2458,10958,5
653099,106790.0,106830.0,106830.0,106790.0,2343,9729,5
653100,106830.0,106825.0,106850.0,106820.0,3434,13133,5
653101,106825.0,106910.0,106930.0,106825.0,8948,33078,5
653102,106915.0,106950.0,106965.0,106900.0,4742,18444,5
653103,106955.0,106935.0,106985.0,106925.0,5795,23233,5
653104,106930.0,106950.0,106965.0,106900.0,4808,19485,5
653105,106950.0,106960.0,106975.0,106930.0,2668,10256,5
653106,106960.0,106930.0,106975.0,106910.0,3102,10746,5
653107,106925.0,106875.0,106935.0,106860.0,6828,26925,5
653108,106875.0,106860.0,106875.0,106840.0,4047,15314,5
653109,106860.0,106810.0,106865.0,106750.0,12227,50311,5
653110,106805.0,106745.0,106845.0,106695.0,10089,45031,5
653111,106740.0,106745.0,106800.0,106720.0,7854,33555,5
653112,106750.0,106705.0,106750.0,106665.0,9546,40737,5
653113,106705.0,106735.0,106740.0,106645.0,7216,28972,5
653114,106735.0,106730.0,106760.0,106710.0,4682,16656,5
653115,106735.0,106725.0,106795.0,106725.0,5724,22650,5
653116,106730.0,106695.0,106735.0,106660.0,6130,23269,5
653117,106695.0,106705.0,106740.0,106680.0,4001,15291,5
653118,106705.0,106735.0,106770.0,106700.0,3512,13014,5
653119,106730.0,106690.0,106750.0,106685.0,3630,13600,5
653120,106685.0,106700.0,106715.0,106680.0,2552,9851,5
653121,106700.0,106700.0,106740.0,106685.0,3254,12007,5
653122,106700.0,106680.0,106705.0,106625.0,7108,26983,5
653123,106680.0,106680.0,106695.0,106655.0,2136,8230,5
653124,106680.0,106690.0,106705.0,106645.0,3799,14409,5
653125,106690.0,106660.0,106695.0,106640.0,2804,10733,5
653126,106660.0,106640.0,106670.0,106595.0,6982,28297,5
653127,106640.0,106625.0,106650.0,106580.0,4970,21518,5
653128,106625.0,106605.0,106640.0,106600.0,2457,9690,5
653129,106605.0,106575.0,106610.0,106560.0,5263,21219,5
653130,106575.0,106515.0,106575.0,106490.0,11095,46272,5
653131,106515.0,106465.0,106540.0,106445.0,8969,39963,5
653132,106470.0,106455.0,106495.0,106440.0,4737,23946,5
653133,106460.0,106430.0,106490.0,106410.0,7139,31878,5
653134,106435.0,106475.0,106480.0,106425.0,4106,17838,5
653135,106475.0,106510.0,106520.0,106475.0,5169,22006,5
653136,106505.0,106520.0,106525.0,106490.0,2326,9592,5
653137,106520.0,106490.0,106535.0,106485.0,2863,11780,5
653138,106490.0,106470.0,106500.0,106440.0,4846,19304,5
653139,106470.0,106480.0,106485.0,106400.0,6821,27799,5
653140,106485.0,106490.0,106515.0,106465.0,3259,13161,5
653141,106485.0,106440.0,106490.0,106425.0,3378,13956,5
653142,106435.0,106425.0,106460.0,106420.0,2919,12082,5
653143,106430.0,106430.0,106460.0,106410.0,2658,11983,5
653144,106430.0,106390.0,106430.0,106365.0,7505,31443,5
653145,106385.0,106395.0,106410.0,106320.0,9080,41776,5
653146,106395.0,106365.0,106405.0,106355.0,2229,9744,5
653147,106360.0,106390.0,106400.0,106325.0,4919,21153,5
653148,106395.0,106425.0,106440.0,106390.0,3960,17428,5
653149,106425.0,106430.0,106460.0,106415.0,3325,13903,5
653150,106435.0,106405.0,106440.0,106385.0,3216,14844,5
653151,106405.0,106435.0,106445.0,106400.0,2452,11195,5
653152,106435.0,106430.0,106445.0,106400.0,1774,7515,5
653153,106435.0,106440.0,106450.0,106415.0,1907,8612,5
653154,106445.0,106420.0,106455.0,106405.0,2626,12920,5
653155,106420.0,106395.0,106430.0,106360.0,4459,18999,5
653156,106400.0,106420.0,106435.0,106380.0,2532,10427,5
653157,106425.0,106460.0,106475.0,106415.0,3670,14090,5
653158,106465.0,106465.0,106485.0,106455.0,3056,13294,5
653159,106460.0,106460.0,106480.0,106445.0,2879,13306,5
653160,106460.0,106440.0,106480.0,106415.0,2742,10990,5
653161,106435.0,106420.0,106455.0,106380.0,4080,16803,5
653162,106415.0,106385.0,106425.0,106380.0,1783,6773,5
653163,106395.0,106370.0,106395.0,106335.0,4854,19514,5
653164,106375.0,106390.0,106420.0,106355.0,3540,13674,5
653165,106390.0,106340.0,106395.0,106320.0,4143,17253,5
653166,106335.0,106315.0,106355.0,106290.0,5485,24621,5
653167,106310.0,106330.0,106345.0,106290.0,4602,19460,5
653168,106330.0,106350.0,106350.0,106315.0,2792,12710,5
653169,106355.0,106255.0,106375.0,106255.0,7424,32598,5
653170,106255.0,106275.0,106295.0,106215.0,8030,37165,5
653171,106275.0,106300.0,106305.0,106270.0,2410,11309,5
653172,106300.0,106290.0,106325.0,106265.0,3052,12430,5
653173,106285.0,106300.0,106315.0,106280.0,1199,5030,5
653174,106300.0,106310.0,106315.0,106285.0,1253,5570,5
653175,106305.0,106285.0,106325.0,106280.0,1797,8137,5
653176,106285.0,106300.0,106320.0,106275.0,1722,7502,5
653177,106295.0,106315.0,106320.0,106295.0,1127,4474,5
653178,106320.0,106295.0,106335.0,106290.0,2676,11343,5
653179,106290.0,106295.0,106330.0,106290.0,1505,5887,5
653180,106295.0,106260.0,106310.0,106245.0,2946,11870,5
653181,106255.0,106265.0,106290.0,106255.0,1890,7746,5
653182,106270.0,106255.0,106280.0,106250.0,1323,5051,5
653183,106255.0,106240.0,106275.0,106240.0,2325,9877,5
653184,106240.0,106150.0,106265.0,106150.0,9002,37402,5
653185,106155.0,106170.0,106180.0,106145.0,3482,15768,5
653186,106165.0,106115.0,106175.0,106100.0,6214,28669,5
653187,106110.0,106075.0,106130.0,106065.0,5155,24800,5
653188,106070.0,106055.0,106090.0,106040.0,5077,24469,5
653189,106050.0,106050.0,106075.0,105980.0,10224,50499,5
653190,106050.0,106010.0,106070.0,105995.0,4539,20138,5
653191,106010.0,106030.0,106045.0,106000.0,2754,13198,5
653192,106030.0,106035.0,106050.0,106000.0,2302,11091,5
653193,106030.0,106035.0,106065.0,106025.0,2453,11250,5
653194,106035.0,106050.0,106070.0,106015.0,2718,11489,5
653195,106045.0,106045.0,106055.0,106020.0,1802,8637,5
653196,106040.0,106030.0,106050.0,106020.0,1250,4908,5
653197,106035.0,106055.0,106065.0,106025.0,1349,6754,5
653198,106055.0,106040.0,106065.0,106035.0,1404,6365,5
653199,106040.0,106050.0,106060.0,106020.0,1888,7280,5
653200,106050.0,106050.0,106065.0,106035.0,1706,8367,5
653201,106055.0,106090.0,106095.0,106050.0,4020,18892,5
653202,106095.0,106080.0,106105.0,106065.0,2569,12284,5
653203,106080.0,106110.0,106120.0,106080.0,3264,15371,5
653204,106110.0,106100.0,106120.0,106090.0,2252,9849,5
653205,106105.0,106110.0,106115.0,106090.0,1190,5457,5
653206,106110.0,106105.0,106115.0,106090.0,1127,5218,5
653207,106100.0,106070.0,106115.0,106065.0,2059,8944,5
653208,106070.0,106090.0,106095.0,106065.0,1533,7877,5
653209,106090.0,106110.0,106120.0,106075.0,1870,8989,5
653210,106115.0,106110.0,106120.0,106080.0,2097,10282,5
653211,106110.0,106115.0,106140.0,106085.0,2992,12614,5
653212,106115.0,106115.0,106130.0,106100.0,1608,8369,5
653213,106110.0,106120.0,106135.0,106105.0,1503,7628,5
653214,106125.0,106105.0,106135.0,106095.0,1497,8467,5
653215,106105.0,106090.0,106110.0,106070.0,2147,8584,5
653216,106085.0,106090.0,106105.0,106075.0,1333,6720,5
653217,106090.0,106115.0,106120.0,106085.0,1358,6777,5
653218,106115.0,106085.0,106120.0,106075.0,1613,8011,5
653219,106085.0,106095.0,106100.0,106070.0,1521,7167,5
653220,106095.0,106075.0,106100.0,106070.0,898,4481,5
653221,106075.0,106045.0,106100.0,106035.0,3505,16554,5
653222,106045.0,106055.0,106060.0,106035.0,1915,8110,5
653223,106050.0,106070.0,106080.0,106050.0,1491,6064,5
653224,106065.0,106020.0,106070.0,106005.0,3182,14616,5
653225,106015.0,105945.0,106030.0,105890.0,11931,52425,5
653226,105945.0,105925.0,105960.0,105895.0,4848,22667,5
653227,105920.0,105935.0,105960.0,105920.0,2423,11056,5
653228,105935.0,105910.0,105940.0,105870.0,5866,26078,5
653229,105915.0,105920.0,105940.0,105905.0,2580,11222,5
653230,105920.0,105875.0,105935.0,105870.0,3188,14585,5
653231,105875.0,105935.0,105940.0,105875.0,3887,16817,5
653232,105935.0,105975.0,105985.0,105925.0,4641,21934,5
653233,105975.0,105990.0,105995.0,105950.0,2599,11796,5
653234,105990.0,106000.0,106040.0,105970.0,5744,27133,5
653235,106005.0,106000.0,106015.0,105985.0,1762,9117,5
653236,105995.0,105990.0,106000.0,105970.0,1995,8256,5
653237,105985.0,106140.0,106160.0,105925.0,12761,57339,5
653238,106140.0,106110.0,106295.0,106100.0,18039,88822,5
653239,106110.0,106075.0,106170.0,106075.0,8066,35244,5
653240,106080.0,106065.0,106110.0,106035.0,4970,22772,5
653241,106060.0,106035.0,106085.0,106020.0,3195,13951,5
653242,106035.0,105960.0,106040.0,105905.0,10579,44789,5
653243,105955.0,105930.0,105970.0,105890.0,5256,22678,5
653244,105930.0,105925.0,106000.0,105905.0,6912,27452,5
653245,105930.0,105955.0,105970.0,105880.0,5080,22391,5
653246,105955.0,105945.0,105965.0,105920.0,1944,8311,5
653247,105945.0,105935.0,105945.0,105900.0,2300,9243,5
653248,105935.0,105935.0,105960.0,105920.0,1758,7616,5
653249,105935.0,105930.0,105960.0,105920.0,1684,6775,5
653250,105930.0,105935.0,105965.0,105920.0,2036,8417,5
653251,105935.0,105935.0,105955.0,105925.0,1000,4295,5
653252,105935.0,105970.0,105970.0,105915.0,1889,7295,5
653253,105970.0,105990.0,106035.0,105970.0,6025,26023,5
653254,105990.0,106005.0,106030.0,105955.0,3267,14369,5
653255,106000.0,105980.0,106000.0,105965.0,1481,6200,5
653256,105980.0,106010.0,106025.0,105970.0,2092,8816,5
653257,106010.0,106015.0,106035.0,106000.0,1919,8304,5
653258,106010.0,106020.0,106025.0,105970.0,2328,9408,5
653259,106020.0,105990.0,106060.0,105985.0,4579,18633,5
653260,105990.0,105975.0,106000.0,105955.0,3110,12717,5
653261,105970.0,105995.0,106000.0,105960.0,1654,7482,5
653262,105990.0,105890.0,105995.0,105890.0,6311,28275,5
653263,105900.0,105820.0,105900.0,105805.0,11617,47307,5
653264,105820.0,105785.0,105825.0,105690.0,13610,59246,5
653265,105790.0,105755.0,105795.0,105715.0,4942,23065,5
653266,105755.0,105770.0,105780.0,105740.0,2372,10707,5
653267,105775.0,105790.0,105810.0,105770.0,2978,11176,5
653268,105795.0,105795.0,105800.0,105765.0,1746,7453,5
653269,105790.0,105840.0,105870.0,105785.0,6619,26440,5
653270,105835.0,105880.0,105880.0,105820.0,2909,12312,5
653271,105880.0,105860.0,105880.0,105850.0,1686,7655,5
653272,105860.0,105880.0,105895.0,105855.0,2252,9688,5
653273,105875.0,105920.0,105925.0,105870.0,2975,13117,5
653274,105915.0,105890.0,105940.0,105875.0,3964,16243,5
653275,105895.0,105915.0,105920.0,105890.0,1475,6677,5
653276,105915.0,105930.0,105940.0,105905.0,1803,8251,5
653277,105930.0,105920.0,105945.0,105910.0,1677,6673,5
653278,105925.0,105885.0,105930.0,105860.0,3731,14661,5
653279,105890.0,105940.0,105960.0,105880.0,4299,19831,5
653280,105940.0,105960.0,105975.0,105910.0,4551,20188,5
653281,105960.0,105950.0,105970.0,105940.0,1429,6584,5
653282,105955.0,105960.0,105985.0,105940.0,1433,6126,5
653283,105955.0,105995.0,106020.0,105945.0,4056,17201,5
653284,105995.0,106020.0,106035.0,105985.0,3056,13525,5
653285,106025.0,105965.0,106045.0,105940.0,5338,22512,5
653286,105960.0,106010.0,106015.0,105945.0,3412,14489,5
653287,106010.0,106005.0,106020.0,105985.0,1471,6711,5
653288,106005.0,106045.0,106095.0,105990.0,7423,29907,5
653289,106045.0,106060.0,106075.0,106015.0,3083,11686,5
653290,106060.0,106055.0,106080.0,106035.0,1617,6172,5
653291,106055.0,106035.0,106075.0,106030.0,1329,4878,5
653292,106035.0,106005.0,106045.0,105980.0,5307,24093,5
653293,106000.0,106030.0,106040.0,105985.0,1802,7891,5
653294,106030.0,106015.0,106035.0,106000.0,1081,4607,5
653295,106015.0,106060.0,106065.0,105985.0,2299,9336,5
653296,106060.0,106040.0,106065.0,106030.0,1324,5526,5
653297,106040.0,106040.0,106060.0,106030.0,999,3872,5
653298,106040.0,106030.0,106050.0,106025.0,599,2000,5
653299,106035.0,106025.0,106050.0,106015.0,1246,5472,5
653300,106020.0,106030.0,106030.0,106000.0,1272,5071,5
653301,106030.0,106040.0,106050.0,106020.0,1200,4439,5
653302,106040.0,106015.0,106040.0,106015.0,698,2768,5
653303,106020.0,106005.0,106040.0,106000.0,1157,5141,5
653304,106005.0,106035.0,106045.0,106000.0,1755,6665,5
653305,106035.0,106085.0,106095.0,106035.0,4118,15798,5
653306,106090.0,106080.0,106135.0,106080.0,5923,23422,5
653307,106085.0,106080.0,106125.0,106060.0,2700,11042,5
653308,106080.0,106110.0,106125.0,106070.0,1815,8327,5
653309,106105.0,106105.0,106135.0,106100.0,2957,13255,5
653310,106110.0,106130.0,106135.0,106095.0,1558,6657,5
653311,106130.0,106140.0,106150.0,106130.0,2363,8779,5
653312,106145.0,106155.0,106185.0,106135.0,3384,14393,5
653313,106155.0,106150.0,106160.0,106140.0,1320,6019,5
653314,106145.0,106125.0,106150.0,106105.0,2768,11100,5
653315,106120.0,106170.0,106190.0,106120.0,3290,14811,5
653316,106170.0,106175.0,106190.0,106165.0,1406,6003,5
653317,106175.0,106160.0,106185.0,106155.0,1255,5843,5
653318,106160.0,106165.0,106175.0,106150.0,1050,4701,5
653319,106170.0,106135.0,106175.0,106125.0,2372,9711,5
653320,106135.0,106105.0,106150.0,106085.0,4230,18061,5
653321,106105.0,106120.0,106140.0,106095.0,2423,12126,5
653322,106120.0,106135.0,106145.0,106110.0,1012,3802,5
653323,106135.0,106150.0,106175.0,106135.0,1800,7053,5
653324,106150.0,106125.0,106155.0,106105.0,2067,8110,5
653325,106125.0,106105.0,106125.0,106095.0,1151,4450,5
653326,106105.0,106120.0,106130.0,106100.0,881,4278,5
653327,106115.0,106120.0,106130.0,106105.0,593,2235,5
653328,106125.0,106130.0,106140.0,106115.0,877,3545,5
653329,106125.0,106130.0,106135.0,106110.0,901,3492,5
653330,106130.0,106120.0,106145.0,106115.0,1033,4470,5
653331,106125.0,106195.0,106220.0,106120.0,6667,29473,5
653332,106195.0,106180.0,106205.0,106175.0,2163,9949,5
653333,106185.0,106210.0,106220.0,106155.0,3024,13425,5
653334,106205.0,106180.0,106210.0,106175.0,2114,9849,5
653335,106185.0,106190.0,106190.0,106160.0,1388,6548,5
653336,106190.0,106210.0,106235.0,106180.0,2592,11588,5
653337,106205.0,106160.0,106210.0,106155.0,2086,8872,5
653338,106160.0,106160.0,106180.0,106135.0,2159,9580,5
653339,106160.0,106155.0,106165.0,106135.0,1418,5798,5
653340,106150.0,106140.0,106155.0,106135.0,754,3005,5
653341,106145.0,106165.0,106175.0,106115.0,3086,12844,5
653342,106160.0,106155.0,106180.0,106150.0,1514,7372,5
653343,106160.0,106150.0,106170.0,106145.0,722,3426,5
653344,106155.0,106155.0,106170.0,106150.0,677,2970,5
653345,106160.0,106170.0,106175.0,106155.0,807,3673,5
653346,106170.0,106145.0,106180.0,106140.0,849,3336,5
653347,106150.0,106150.0,106165.0,106135.0,867,3716,5
653348,106150.0,106165.0,106170.0,106140.0,700,3107,5
653349,106160.0,106150.0,106170.0,106150.0,632,3112,5
653350,106155.0,106165.0,106185.0,106150.0,1178,4619,5
653351,106160.0,106125.0,106170.0,106100.0,4248,18833,5
653352,106125.0,106110.0,106140.0,106105.0,1810,7657,5
653353,106105.0,106130.0,106140.0,106070.0,5529,21709,5
653354,106135.0,106150.0,106160.0,106125.0,1848,7454,5
653355,106145.0,106145.0,106155.0,106120.0,1144,4504,5
653356,106150.0,106105.0,106155.0,106105.0,1300,6013,5
653357,106100.0,106115.0,106125.0,106095.0,1991,8754,5
653358,106110.0,106130.0,106135.0,106105.0,1004,3734,5
653359,106135.0,106140.0,106150.0,106130.0,1120,4749,5
653360,106135.0,106140.0,106155.0,106130.0,934,5195,5
653361,106145.0,106145.0,106150.0,106130.0,658,3797,5
653362,106140.0,106130.0,106150.0,106115.0,1035,5442,5
653363,106130.0,106120.0,106130.0,106110.0,604,2431,5
653364,106120.0,106105.0,106130.0,106100.0,1300,5599,5
653365,106105.0,106125.0,106135.0,106105.0,886,3461,5
653366,106125.0,106140.0,106145.0,106125.0,867,3835,5
653367,106140.0,106145.0,106150.0,106130.0,1053,5881,5
653368,106150.0,106170.0,106175.0,106130.0,2364,11915,5
653369,106170.0,106165.0,106185.0,106150.0,2646,12248,5
653370,106165.0,106175.0,106185.0,106155.0,1231,5390,5
653371,106175.0,106170.0,106200.0,106160.0,2804,12411,5
653372,106165.0,106150.0,106170.0,106145.0,1495,6646,5
653373,106145.0,106145.0,106160.0,106135.0,991,4729,5
653374,106145.0,106155.0,106170.0,106145.0,964,4174,5
653375,106160.0,106150.0,106165.0,106140.0,849,3526,5
653376,106145.0,106145.0,106160.0,106135.0,1170,5601,5
653377,106140.0,106150.0,106160.0,106130.0,1276,5579,5
653378,106155.0,106135.0,106155.0,106115.0,2010,9536,5
653379,106140.0,106255.0,106260.0,106135.0,9588,43854,5
653380,106255.0,106220.0,106275.0,106215.0,4300,19750,5
653381,106225.0,106220.0,106245.0,106205.0,1971,8857,5
653382,106220.0,106180.0,106220.0,106160.0,3749,17356,5
653383,106180.0,106170.0,106215.0,106160.0,3237,15218,5
653384,106175.0,106165.0,106185.0,106160.0,1347,6002,5
653385,106170.0,106215.0,106235.0,106165.0,2451,11284,5
653386,106215.0,106185.0,106220.0,106170.0,1773,8454,5
653387,106185.0,106230.0,106260.0,106180.0,3651,17939,5
653388,106230.0,106230.0,106245.0,106220.0,1083,4895,5
653389,106230.0,106210.0,106235.0,106205.0,1212,5160,5
653390,106215.0,106200.0,106225.0,106195.0,1148,5477,5
653391,106205.0,106195.0,106205.0,106190.0,643,2649,5
653392,106200.0,106210.0,106215.0,106195.0,748,3368,5
653393,106210.0,106230.0,106240.0,106200.0,1487,6343,5
653394,106225.0,106240.0,106245.0,106210.0,1254,5168,5
653395,106235.0,106230.0,106240.0,106225.0,702,3026,5
653396,106235.0,106235.0,106245.0,106230.0,552,2087,5
653397,106230.0,106230.0,106250.0,106220.0,1564,7023,5
653398,106225.0,106205.0,106225.0,106200.0,1430,6230,5
653399,106210.0,106215.0,106215.0,106200.0,1130,4267,5
653400,106220.0,106240.0,106260.0,106210.0,2332,9955,5
653401,106240.0,106235.0,106250.0,106220.0,1489,7053,5
653402,106235.0,106240.0,106250.0,106225.0,870,3803,5
653403,106240.0,106245.0,106255.0,106235.0,870,4490,5
653404,106245.0,106245.0,106275.0,106240.0,2663,10682,5
653405,106250.0,106250.0,106260.0,106240.0,866,3600,5
653406,106245.0,106245.0,106260.0,106235.0,962,3961,5
653407,106250.0,106255.0,106300.0,106245.0,3930,17358,5
653408,106250.0,106265.0,106285.0,106240.0,1910,8748,5
653409,106260.0,106235.0,106270.0,106220.0,2431,10315,5
653410,106230.0,106220.0,106240.0,106215.0,1534,8140,5
653411,106220.0,106225.0,106240.0,106220.0,967,4411,5
653412,106225.0,106230.0,106240.0,106225.0,627,2774,5
653413,106230.0,106215.0,106240.0,106210.0,1438,6198,5
653414,106215.0,106175.0,106225.0,106165.0,5196,22095,5
653415,106175.0,106185.0,106190.0,106170.0,1782,8306,5
653416,106185.0,106185.0,106190.0,106170.0,1014,4339,5
653417,106190.0,106190.0,106200.0,106175.0,1191,4854,5
653418,106195.0,106175.0,106200.0,106150.0,2570,9901,5
653419,106175.0,106155.0,106175.0,106140.0,2386,9640,5
653420,106160.0,106155.0,106165.0,106140.0,1506,6497,5
653421,106150.0,106165.0,106175.0,106150.0,1334,6036,5
653422,106165.0,106195.0,106205.0,106140.0,3254,14281,5
653423,106190.0,106175.0,106200.0,106160.0,1325,5125,5
653424,106170.0,106180.0,106190.0,106170.0,1100,4468,5
653425,106175.0,106165.0,106190.0,106150.0,1192,5374,5
653426,106170.0,106180.0,106190.0,106165.0,604,2382,5
653427,106180.0,106185.0,106190.0,106165.0,644,2735,5
653428,106180.0,106210.0,106240.0,106170.0,3939,17373,5
653429,106210.0,106200.0,106220.0,106190.0,1596,7755,5
653430,106195.0,106145.0,106205.0,106140.0,2998,13032,5
653431,106145.0,106090.0,106155.0,106065.0,8184,36260,5
653432,106090.0,106080.0,106120.0,106075.0,2922,12698,5
653433,106080.0,106060.0,106110.0,106040.0,3946,16902,5
653434,106065.0,106040.0,106070.0,106035.0,3161,12809,5
653435,106045.0,106060.0,106065.0,106045.0,1499,6571,5
653436,106060.0,106010.0,106065.0,106005.0,3249,13966,5
653437,106010.0,106015.0,106045.0,106005.0,2048,9334,5
653438,106020.0,106015.0,106030.0,105985.0,2737,12305,5
653439,106015.0,106025.0,106030.0,106000.0,1621,7798,5
653440,106025.0,105995.0,106035.0,105995.0,1615,7764,5
653441,105995.0,105980.0,106010.0,105970.0,3000,14279,5
653442,105980.0,105950.0,106000.0,105950.0,2742,12663,5
653443,105950.0,105960.0,105970.0,105950.0,1380,6084,5
653444,105965.0,105995.0,106020.0,105960.0,3452,16034,5
653445,106000.0,105995.0,106005.0,105975.0,1069,4194,5
653446,105995.0,106035.0,106065.0,105990.0,4243,18911,5
653447,106035.0,106035.0,106045.0,106025.0,1110,5479,5
653448,106035.0,106020.0,106035.0,106010.0,1152,5279,5
653449,106025.0,106040.0,106055.0,105990.0,2263,11096,5
653450,106045.0,106050.0,106055.0,106025.0,1333,7573,5
653451,106045.0,106070.0,106105.0,106025.0,3863,18467,5
653452,106075.0,106065.0,106090.0,106060.0,1388,7009,5
653453,106065.0,106040.0,106080.0,106035.0,1391,6991,5
653454,106040.0,106040.0,106070.0,106015.0,2132,11051,5
653455,106045.0,106040.0,106050.0,106030.0,598,3331,5
653456,106045.0,106035.0,106045.0,106025.0,577,2806,5
653457,106030.0,105995.0,106035.0,105970.0,3602,18962,5
653458,105990.0,106010.0,106015.0,105980.0,1272,6279,5
653459,106005.0,106005.0,106020.0,105985.0,832,4119,5
653460,106005.0,106000.0,106025.0,105995.0,706,3249,5
653461,106000.0,106010.0,106010.0,105975.0,1552,7753,5
653462,106005.0,105990.0,106010.0,105980.0,885,4325,5
653463,106000.0,106005.0,106020.0,105990.0,838,3773,5
653464,106005.0,106045.0,106050.0,106005.0,2691,13995,5
653465,106050.0,106025.0,106065.0,106020.0,1548,7365,5
653466,106030.0,106025.0,106040.0,106010.0,835,3938,5
653467,106030.0,106015.0,106030.0,106010.0,623,3234,5
653468,106015.0,106030.0,106035.0,106010.0,609,3099,5
653469,106030.0,106030.0,106050.0,106010.0,1258,6250,5
653470,106035.0,106035.0,106040.0,106010.0,765,3913,5
653471,106035.0,106020.0,106035.0,106010.0,549,2504,5
653472,106020.0,106020.0,106030.0,106015.0,302,1389,5
653473,106020.0,106020.0,106045.0,106015.0,722,3603,5
653474,106020.0,106045.0,106065.0,106010.0,1548,7787,5
653475,106050.0,106040.0,106050.0,106020.0,970,5039,5
653476,106040.0,106040.0,106050.0,106035.0,535,2605,5
653477,106040.0,106030.0,106045.0,106025.0,405,1941,5
653478,106035.0,106030.0,106045.0,106010.0,870,4795,5
653479,106030.0,105985.0,106035.0,105975.0,2355,10833,5
653480,105985.0,105995.0,106010.0,105960.0,2203,9556,5
653481,106000.0,106000.0,106000.0,105970.0,977,4067,5
653482,106000.0,105995.0,106010.0,105990.0,682,3172,5
653483,105995.0,106005.0,106015.0,105990.0,671,2536,5
653484,106005.0,106030.0,106040.0,106000.0,1340,5406,5
653485,106035.0,106040.0,106050.0,106025.0,1253,5331,5
653486,106035.0,106015.0,106040.0,105990.0,1592,7522,5
653487,106015.0,106010.0,106015.0,105975.0,1179,5195,5
653488,106005.0,106025.0,106050.0,105995.0,2013,9047,5
653489,106025.0,106030.0,106035.0,106000.0,1470,7758,5
653490,106030.0,106015.0,106030.0,106010.0,608,2341,5
653491,106020.0,106035.0,106040.0,106020.0,748,3358,5
653492,106035.0,106030.0,106045.0,106015.0,683,2685,5
653493,106035.0,106020.0,106045.0,106010.0,945,4291,5
653494,106020.0,106025.0,106065.0,106015.0,1703,8214,5
653495,106030.0,106050.0,106080.0,106025.0,1775,8508,5
653496,106050.0,106040.0,106060.0,106030.0,1002,4204,5
653497,106040.0,106070.0,106080.0,106030.0,1531,5971,5
653498,106065.0,106055.0,106085.0,106045.0,1576,6486,5
653499,106055.0,106070.0,106090.0,106040.0,1210,5661,5
653500,106070.0,106090.0,106105.0,106060.0,982,3944,5
653501,106095.0,106100.0,106100.0,106070.0,872,4265,5
653502,106095.0,106110.0,106120.0,106090.0,735,3157,5
653503,106115.0,106125.0,106130.0,106100.0,635,2578,5
653504,106130.0,106105.0,106140.0,106100.0,748,4082,5
653505,106110.0,106100.0,106135.0,106090.0,680,3837,5
653506,106100.0,106100.0,106130.0,106090.0,592,3049,5
653507,106105.0,106120.0,106145.0,106095.0,463,2366,5
653508,106120.0,106160.0,106160.0,106100.0,1026,7875,5
653509,105810.0,105850.0,105860.0,105725.0,2128,8346,5
653510,105860.0,105900.0,105920.0,105820.0,4756,14177,5
653511,105905.0,105930.0,105935.0,105880.0,3382,12783,5
653512,105930.0,105980.0,106000.0,105915.0,4056,15811,5
